Pred	Coding.Potential	ORF.Max.Len	ORF.Max.Cov	Seq.lnc.Dist	Seq.pct.Dist	Seq.Dist.Ratio	Signal.Peak	SNR	Signal.Min	Signal.Q1	Signal.Q2	Signal.Max
CTB-138E5.1	NonCoding	0.094777075766475	351	0.0434137291280148	-31.0961899867759	-27.6915640829016	1.12294812577873	7.29229971846897	0.0614879150521093	8.59915976561327	9.80683553861483	11.4821170540545	73.1831053051469
CTD-2152M20.2	NonCoding	0.14211470122275	321	0.0173541655403579	-34.4827277406193	-30.613277393726	1.12639778149615	22.3202199309449	0.0806558630085333	18.3349870589015	20.5856265618147	24.1684362920851	179.771797970136
CTA-797E19.2	NonCoding	0.0260755351411281	312	0.133390337751176	-35.4919598223695	-31.6335327805399	1.12197268855798	2.84651310572909	0.0800561799968431	2.03719082385781	2.29333331958369	2.69314101162627	6.08782099120582
RP11-541P9.3	Coding	0.865067681329696	1077	0.00491994244078481	-8.5401752428762	-7.44627788679743	1.14690525557988	206.707904300661	0.0624648533656617	201.58728935552	226.233359460075	262.58862322426	4221.01062718795
CTB-17P3.4	NonCoding	0.0194896788768052	42	0.117647058823529	-308.648330461598	-279.527000053876	1.10418074247607	0.241962858168529	0.0445112490281844	0.366169535168669	0.409993831449977	0.505972724624759	0.884483863063985
RP11-227H4.5	NonCoding	0.0171053274216374	306	0.110669077757685	-36.2626782148274	-32.4240219589602	1.11838926894158	3.77016255510736	0.0933334404841024	2.96321274169522	3.35882499709032	3.9057452968959	12.9639594095237
RP11-119D9.1	NonCoding	0.0289125780773916	279	0.0366285939346199	-40.065783300342	-35.7362318715986	1.12115299241117	6.25511433000033	0.0555852996047312	8.00498202631731	9.0237062148824	10.4724505315458	32.3894049320056
AC093388.3	Coding	0.865067650916779	642	0.0193094321462945	-15.7372540408816	-13.878144405493	1.13395952521237	30.5509755428541	0.061082335577238	31.2041996642263	35.2179879124754	41.0069134465786	523.381553465463
RP11-21I10.2	NonCoding	0.000609251176272196	270	0.277207392197125	-41.4978099314923	-36.8945593301837	1.12476773499616	0.531816395367593	0.0362499185189318	0.919091847543922	1.03893465105724	1.16034192378426	2.90817647015639
RP13-57D9.3	NonCoding	9.99999999473644e-08	159	0.230769230769231	-73.6840201885397	-66.040503693242	1.11573982734599	0.167105505076081	0.0161727836033656	0.665228453967467	0.729783494282981	0.86038052132421	1.81773919958685
RP11-292F9.2	Coding	0.80723991902661	447	0.0212695089455653	-23.6788034577569	-20.8757551564018	1.13427290559573	14.7798038825818	0.0480579807032758	22.8602603227369	25.7140473654553	29.7551286556086	237.645641168363
RP11-65N13.8	NonCoding	0.0778488538190344	435	0.0283276895024746	-24.2570379188642	-21.5173531102616	1.12732443412364	7.60657151910327	0.0334587617055249	16.1744121433899	18.3960932208336	21.7625134666138	121.659069310882
CTD-2336O2.1	NonCoding	8.04269460585871e-07	162	0.068936170212766	-71.8168143550378	-64.4859704415116	1.11368122187407	4.20834238100722	0.130794578854958	2.75225618092268	3.09510993130485	3.84617839939906	91.208110938291
RP11-314N14.1	Coding	0.865067681329696	420	0.0075756209303584	-25.4378585942443	-22.4905072316683	1.13104868343858	26.647105755679	0.0314061293046973	46.7383593747348	52.3072030407022	60.807433468522	542.646232696846
CTB-35F21.3	NonCoding	0.00504204414856702	294	0.102118791246961	-37.6364687835703	-33.6393951234687	1.11882121082828	1.16068628604711	0.0277706348010861	3.06106785266864	3.46669092831429	4.18073380930582	21.4420261812275
AC019186.1	NonCoding	0.108953624833395	267	0.0259273645368033	-42.2818886484603	-37.727183336749	1.12072741479417	6.88037839075254	0.0439504271660763	9.61263967263108	10.6528189463113	12.3390821381351	31.3918683855919
RP11-789C1.2	Coding	0.865015347473251	411	0.0140642644492352	-26.0419037140039	-22.9379610502947	1.13531903105526	17.9964906090855	0.0409243538275406	27.9823187033277	31.8234854445255	36.7162468396109	241.075282378188
RP11-779O18.3	NonCoding	0.132508014305919	600	0.0405542412977357	-16.9319046986824	-15.2076621446756	1.11337985665407	16.8583863223689	0.0787126476932268	16.8118288978903	18.9422707984166	21.9320238253445	111.630291969771
RP11-59J16.2	NonCoding	9.36854081201588e-07	150	0.121457489878543	-78.7873692551507	-70.9179653300552	1.1109648858152	0.935602363262212	0.0527920152356633	1.39293815912007	1.62921353010816	1.80802332001388	4.28847244606949
RP11-347H15.4	NonCoding	0.00114577980990327	225	0.0633802816901408	-50.8377564985231	-45.6315413269588	1.11409246806416	4.80304489882841	0.0926498070829321	3.99847143090545	4.39237125289556	5.31079021813207	20.1022260017564
GS1-57L11.1	Coding	0.865067681329696	459	0.00482411426529475	-23.0369603007933	-20.3760481110047	1.13059019959574	39.0223594480657	0.0272840748719208	87.0570649205809	98.3496637032287	113.832636971639	1724.68814638558
CTD-3065J16.9	NonCoding	7.99060969280951e-07	159	0.125791139240506	-73.7033173921428	-66.2324766255015	1.11279724309395	1.27550990126549	0.0716622000964417	1.65021174107726	1.84569433664255	2.16661628971835	6.2371907729573
AC005534.8	NonCoding	0.00574039232908141	258	0.0735252208606441	-43.7977567066973	-39.2659264753799	1.11541381136541	4.16646571872522	0.0794006521280806	3.22710567782899	3.77226625501141	4.50878737701245	17.9682421183895
RP11-124N3.2	NonCoding	1.57360464458911e-06	147	0.0414785553047404	-80.1487249333235	-72.044729528611	1.11248561078287	5.23508633933492	0.0950585456296278	2.6163347365229	2.93657719862421	3.48795930010343	13.0371777022388
RP11-304M2.3	Coding	0.865067681329696	477	0.00838932076400858	-22.3761442505907	-19.9945806224751	1.11911045663236	41.3130705419623	0.0492040399993811	56.5976025528788	63.9103745996404	75.8376466308865	1821.7562638415
CTC-338M12.5	NonCoding	0.00720658010153452	345	0.137669592976856	-31.7458381856245	-28.3162581630021	1.12111699232575	4.04363303039632	0.11495118589967	3.00715245711374	3.50014882933884	4.16749165894327	47.9270763803906
RP5-1086K13.1	NonCoding	0.150245119388796	423	0.0683360258481422	-25.1974186769038	-22.4530612355545	1.1222264266132	6.61121311939243	0.0743887303492683	7.22258426305934	8.04858514714103	9.44830450176362	40.7175033573065
RP11-434I12.4	NonCoding	1.01707921215111e-05	207	0.393536121673004	-55.4740528931583	-49.594469930889	1.11855319696859	0.20018782398437	0.0249999388993266	0.499435739834971	0.527748751563769	0.628218254865138	1.07430014192809
RP11-103J17.1	Coding	0.865066379539887	633	0.0194997227527571	-16.0659243279116	-14.0949240450807	1.13983759518866	14.4032883161871	0.029410434672224	29.4263634598664	33.5072568435239	38.8686735646036	381.799558283764
RP11-660L16.2	NonCoding	0.00228630418550591	258	0.074052812858783	-43.3451808747763	-38.8089603627216	1.11688590649318	0.937248331134767	0.0181505078824371	3.58344286623694	3.9976627135362	4.68720855596624	30.5183745472115
RP11-44D19.1	NonCoding	0.00320276870786462	300	0.243111831442464	-37.1399950761079	-32.9521267533031	1.12708946995007	1.88868626375552	0.102145169610522	1.21674298270444	1.3832376314071	1.61807053397325	3.11952375136735
CTD-2134P3.1	Coding	0.859529594246041	498	0.0187415324401626	-24.0513415880924	-21.6433122245875	1.11125974335709	21.7191854758716	0.0535465433520713	23.0733740535856	26.436149840078	30.6197539110906	497.318666651101
RP11-122L4.1	NonCoding	0.0774377954331309	414	0.173366834170854	-25.8691047001127	-22.7938038824528	1.1349182801396	4.11343599000005	0.112689328692364	1.94037610407031	2.20198515994453	2.68227722267712	8.18219442698464
RP3-460G2.2	NonCoding	0.00419566126536131	240	0.0344481125305009	-47.1665674371848	-42.194198155846	1.11784485779237	5.18687260331321	0.0484282156219936	5.72923697488259	6.39086020071773	7.38799412110147	22.8615120723193
AF129075.5	NonCoding	0.000489131814798482	264	0.13049925852694	-42.579338524558	-37.8933439301184	1.12366273620722	2.86498470773074	0.0959924854245727	2.11419757354754	2.36968016003168	2.65753028591494	9.00673690977094
CTD-2331D11.2	NonCoding	9.99999999473644e-08	69	0.162735849056604	-180.375246448043	-162.597489163916	1.10933598898447	0.290071337876218	0.0446870867429227	0.379858327355024	0.408537057154929	0.475129291565068	1.14090890817542
RP13-46H24.1	NonCoding	0.195512755424928	327	0.434262948207171	-33.7865573108758	-30.2232253455544	1.11790045319718	2.28215240728697	0.220872474037242	1.01463475015169	1.21277463042705	1.38809274438664	2.72952548832713
CTD-2116N20.1	NonCoding	9.99999999473644e-08	87	0.143801652892562	-140.22756233802	-126.264246944948	1.11058803842674	0.248759682264704	0.0266658604865872	0.509645316108954	0.543161248187537	0.631759669284168	1.39788757718649
RP11-932O9.7	NonCoding	0.0475672413071594	318	0.0362351868732908	-34.7095208285129	-30.9842626145638	1.12023065581035	3.35447821364914	0.0255033326062382	8.50382874790295	9.66427694569115	11.2913223190385	113.791318947646
RP11-308B16.2	NonCoding	0.104727590366716	387	0.0186524002313476	-27.910734602162	-24.8414177347955	1.12355642903051	9.06525110623767	0.0287924301942152	17.8564037744053	19.9327069979323	23.2752961907432	149.896816786699
RP11-134G8.7	Coding	0.86499834290858	294	0.0111498786407767	-37.9987535902946	-34.0185079241081	1.11700235868857	39.2662018050024	0.101401391340425	27.7319266605586	31.1787978249075	36.6066759027495	301.002847915496
RP11-213G6.2	NonCoding	0.33320343226937	399	0.0238750598372427	-27.2918328823594	-24.1331837723538	1.13088406153953	16.3719307794509	0.0653543975770115	16.2293410099652	18.2367088850696	21.0221105971513	272.514760158438
RP11-327P2.5	NonCoding	0.079969635781746	273	0.0305916629314209	-40.9260218436472	-36.5425928023004	1.11995396892228	12.3017804175058	0.0933582078211995	9.27760053623762	10.6182310746923	12.2754580666277	51.3913993145963
RP11-503E24.2	NonCoding	9.99999999473644e-08	75	0.0966494845360825	-164.48062785936	-148.127709640466	1.11039742839868	0.317631706553562	0.0273657489219443	0.669540555317763	0.797808786215528	0.908966638106251	2.15467014224539
RP11-513D5.5	NonCoding	0.015070838926082	291	0.366960907944515	-38.0566315085762	-33.9318620440202	1.12156036291804	1.05125081130631	0.088784835532599	0.793145658197768	0.876885992479243	0.995073396436258	3.19993923033013
RP1-179N16.3	NonCoding	0.498242706128491	264	0.402439024390244	-42.573698105077	-38.3449359667087	1.11028215412955	5.55042644186678	0.585842395999754	0.690909587958923	0.728809419043565	0.987629119174898	5.55042644186678
RP11-376O6.2	NonCoding	0.0353692079209024	252	0.0179627913607527	-44.9527116011128	-39.926832980836	1.12587721702568	2.81193801400716	0.0133431535806924	13.104942204069	14.9361619767936	17.2398503039292	102.4145956826
RP11-124N3.3	Coding	0.865067681329696	465	0.00263476989676235	-22.697751647122	-20.1093523426245	1.12871619435555	222.001176875619	0.0826649815904306	152.44455867862	171.962731985117	198.750254162738	2011.58425404257
RP13-455A7.1	NonCoding	0.277756124846571	435	0.3125	-24.6312566149611	-21.794286040844	1.13017038359506	1.7718838538494	0.0847745903599301	1.37263209092812	1.56512645370263	1.77765791745842	4.46385570117156
RP11-351A11.1	Coding	0.865067681329696	585	0.00604607418584702	-17.1411275285682	-15.2277497992533	1.12565072020087	191.768909862645	0.13133597092979	86.9240330791954	97.7728579630036	113.669378006988	1369.3735034307
RP11-329E24.6	Coding	0.865067681329696	324	0.00675351745700886	-33.9112679709245	-30.3018815361121	1.11911426788832	92.8375920583478	0.128077758159206	44.3750612509279	50.349875327635	58.1488151849018	1761.34678449065
AC007009.1	NonCoding	9.99999999473644e-08	99	0.168081494057725	-122.244661132826	-110.098069566067	1.11032520020226	0.705917941266381	0.0845490498104948	0.731153524307163	0.828495017785125	0.9426972954852	4.22451524761032
RP11-763B22.4	NonCoding	2.0595767852849e-05	204	0.188888888888889	-56.3277539493883	-50.4183901917382	1.1172065140354	1.36358311000001	0.0913706427611878	1.41760238584241	1.61470543286748	1.7843827168449	3.85104085737171
AP000640.10	NonCoding	0.00831059870348783	255	0.130035696073432	-43.8588015664515	-39.3858569908194	1.11356727813933	2.51622572312536	0.0884941892079888	2.1738866016656	2.49407672726863	3.01510071275647	8.74411447735253
RP4-610C12.3	NonCoding	0.00237234673590137	255	0.188749074759437	-44.9015727548587	-40.1737682675258	1.11768386913195	1.90805502396189	0.0954698516582482	1.46059588360156	1.59649019302154	1.85831793379441	6.56043604067833
AC145123.2	NonCoding	0.0281677970809624	342	0.164502164502165	-31.9686045541373	-28.5654853800094	1.1191339523504	2.75959095444484	0.0965154617379367	2.56998036632674	2.91498519676967	3.49176633943404	12.8953687318801
RP4-535B20.1	Coding	0.7129463169964	423	0.380738073807381	-25.0151632330595	-22.4820718824111	1.11267161513838	1.70910518081623	0.122183381048231	1.65813701097459	1.9393632494514	2.26704955099917	9.09525318179643
RP11-284F21.7	Coding	0.671188746209266	411	0.0275506100013407	-25.8694371742905	-23.0821488753417	1.1207551477985	32.7741181980563	0.153630432869607	17.8048727877907	19.9795314558015	23.3677111224934	402.076292899607
RP11-575A19.2	Coding	0.525340826257365	438	0.0208770257387989	-25.3860359794734	-22.506534692753	1.12794067705357	22.0683649113083	0.0690869470656011	18.3728238655395	21.0874908181179	24.670668763929	341.973536599682
XXbac-BPG308K3.5	NonCoding	1.37707384062491e-06	168	0.147627416520211	-69.4173165660719	-62.1911739677391	1.1161924134457	2.08082715831898	0.124090866514566	1.24352948351532	1.4069468352826	1.63833096310617	4.51364820104178
RP11-90P5.5	NonCoding	5.32047283918757e-06	198	0.143686502177068	-58.1505339211866	-51.9191027462869	1.12002193499666	1.51897358134083	0.0729765548536094	1.51039248040024	1.73545834167413	2.00562534210206	5.89972441340687
AC004069.2	NonCoding	0.00149332340605257	225	0.0673652694610778	-51.6714342859469	-46.4312610837954	1.11285873094626	4.5199918525139	0.0910116979929087	3.25254256746597	3.67455356922422	4.27819743957982	12.1111005361841
RP11-307C12.11	NonCoding	0.0569818047694601	273	0.294181034482759	-40.8265320883526	-36.5982128847053	1.11553348839649	1.97633826479514	0.146590742681454	0.984720944788383	1.14255242215224	1.29903743375233	3.39280625965214
RP11-394O4.3	NonCoding	0.157408167525233	312	0.106014271151886	-35.2000923378819	-31.618716254463	1.11326759931037	7.16877000417185	0.167379399002408	3.29906305855415	3.64878706921658	4.22008596557485	10.8683054561565
RP4-704D23.1	NonCoding	6.05972127323273e-05	213	0.102948284195263	-53.9375868436229	-48.2414651200975	1.11807522241178	2.15286636987053	0.0695541333416367	2.18493574150226	2.45415603428587	2.76507923429859	7.70343764215273
RP11-714G18.1	NonCoding	0.288415444726998	285	0.0141061176004752	-39.05261042983	-34.8214704833463	1.12150951374978	32.3174792012319	0.106872284515332	19.7150567944148	22.3073581937216	25.7243965325813	171.118915876999
RP11-25H12.1	Coding	0.865067681329696	909	0.00601321717041418	-10.4565352831349	-9.1855982042361	1.13836192816628	158.344430940914	0.0688686687818738	130.192652313456	147.521615254128	171.732650924967	2374.75383599369
AC005537.2	Coding	0.865067681329696	417	0.00479712862516824	-25.5472729548106	-22.80590685352	1.12020421371086	193.693040814895	0.148503023370591	82.8199123636413	93.4891961800591	108.311899564572	1220.82810406598
CTD-2589M5.5	NonCoding	2.61462386416111e-05	180	0.203160270880361	-64.0208927880362	-57.6102259070249	1.11127654474671	1.26650267947212	0.100864197717617	1.18103844104012	1.34851270328305	1.50020395883355	3.53506823194567
CTB-171A8.1	Coding	0.865067681329696	1110	0.0128466274709504	-7.9768216352033	-7.05467107257278	1.13071489133146	356.941774907822	0.285218021421941	97.9765149801944	110.162024060007	129.266300488055	3795.65731187835
RP11-1017G21.4	Coding	0.561935592341431	483	0.0597107182593646	-21.7368804109436	-19.4057466943574	1.12012594791129	2.35310520169584	0.0199778119537857	9.04004244862821	10.2253766153861	12.1090073744311	39.8156735992405
RP11-111M22.3	NonCoding	8.70007996220945e-05	204	0.0617620345140781	-56.2222665442967	-50.3821914262342	1.1159154644278	2.21150548816172	0.0455412073213315	3.23706138928747	3.71421339198417	4.40005020629334	14.3553035982802
RP11-35G9.5	NonCoding	0.0010455321608307	219	0.0827977315689981	-52.0976687326874	-46.7913838626371	1.11340303346504	2.53006396241038	0.0627832394216853	2.53006396241038	2.89447629185184	3.2752236557691	7.84953279647549
CTC-251D13.1	NonCoding	0.177148306355313	399	0.12028941814893	-26.8890394740842	-24.0097577155318	1.11992131668575	4.56051077596768	0.0969895454531748	3.96358896129482	4.42008390349457	5.08231058804976	14.3959186707268
RP11-126O1.4	Coding	0.865067681329696	441	0.005504381037969	-24.5678649198243	-21.828106632352	1.1255151595884	67.4040301623379	0.0556515935685905	72.0647911102733	82.071512724462	95.3146798198965	726.092074182458
RP11-572C15.6	NonCoding	0.000650019804879554	210	0.0411039342337052	-54.690751442184	-48.9966428945201	1.11621425900387	3.42017867280685	0.0446237572939593	4.98030724322131	5.60762397226377	6.39561988882657	23.7841135422826
RP11-50B3.4	NonCoding	1.15335337077527e-05	198	0.474820143884892	-58.7774420719813	-52.6573695351963	1.11622442576997	0.64834206023804	0.101568510253402	0.383310193950514	0.418338982273419	0.550623394558754	1.60110940081681
RP11-554E23.4	NonCoding	0.43070616418376	477	0.0416012558869702	-22.0644935220268	-19.4587576121077	1.13391070292677	4.25868186482465	0.0243004227057366	9.97710757540904	11.1884739803897	12.7978853556746	39.0460304605434
RP11-495K9.9	NonCoding	6.12121600629401e-07	159	0.121096725057121	-73.9167515058058	-66.3802943315447	1.11353455494818	2.21692485675915	0.122793314419901	1.772842702494	1.96875410011778	2.28181205104714	8.80304025119858
CTC-444N24.11	NonCoding	0.000338082083479185	246	0.0577736026303429	-45.6754270722379	-40.6566917242478	1.12344180343126	2.50947750830478	0.0389394347630801	3.89353393589661	4.40377538643769	5.07906200644492	16.82106862146
RP11-352G18.2	NonCoding	0.0855087051409156	447	0.0266229898749256	-24.064420545007	-21.3732266456144	1.12591425450236	26.3203794308839	0.105708869549761	16.984005169019	19.4455860843029	22.29749466882	128.049934864569
RP11-273B20.1	NonCoding	0.27327050985166	447	0.264340626848019	-23.9376081776857	-21.3370063702852	1.12188222481961	5.24595850171796	0.228696071245584	2.16982127107128	2.46997469122835	3.20653994774633	12.3499214049248
RP11-849N15.1	NonCoding	0.0466254588264237	288	0.0613679948860004	-38.4909838379825	-34.5279524111845	1.11477748172273	7.33956397674964	0.108082838392978	5.33918288731691	6.00989766948711	6.87447366620585	49.1973202780801
RP5-1029F21.4	NonCoding	0.249795253775795	378	0.0216780409474107	-28.42135146838	-25.4933492035678	1.11485357382554	21.0604391815159	0.082032868516971	18.5002649638492	20.9392259818941	23.7566272817265	235.033942050634
RP11-685N10.1	NonCoding	9.99999999473644e-08	87	0.131221719457014	-140.509145030991	-126.101944253438	1.11425042542245	0.290778234325916	0.0281996879145034	0.534799463301595	0.651439487135496	0.790727266214562	1.33750338008604
RP11-423P10.2	NonCoding	0.00116326945247858	270	0.0709965816460689	-41.9056149247286	-37.3262883805889	1.1226836833453	1.82078663757408	0.0315691308508211	3.12502040513325	3.53006470742502	4.27740592911097	10.6824382912744
CTD-3203P2.1	NonCoding	0.269674302967825	435	0.258313539192399	-24.2575122588241	-21.5249457612592	1.12694882151494	2.13366079273117	0.08608042183698	1.85630151103672	2.08568259292274	2.36661994349226	5.85842581575681
RP11-783K16.5	NonCoding	0.000449693293451126	210	0.186832740213523	-54.2341265360453	-48.8015060311588	1.11132075517132	0.863672024727143	0.0544634520022166	1.41157588250965	1.63862714540688	1.84850227309085	8.3091660228391
RP11-806L2.6	Coding	0.869476359705032	672	0.596802841918295	-15.0143107502597	-13.0627781823365	1.14939644083998	1.72793725565472	0.103953631967812	1.09459972758773	1.29842302265749	1.4553889403089	4.25371854251042
RP11-351M8.2	Coding	0.865067681329696	585	0.0111052052090057	-17.7035989583444	-15.589444886609	1.13561445497982	85.637651848287	0.110183002612368	55.8348545318433	63.2475583638727	73.1858984739946	572.752703575326
CTC-428H11.2	NonCoding	1.02709127358658e-06	174	0.188108108108108	-66.5869647121775	-59.557519352554	1.11802783991073	0.253033585759818	0.017731066297925	0.718394299334989	0.785396435937522	0.90002461076428	1.5514472599374
CTD-2616J11.3	Coding	0.6235268590196	342	0.511976047904192	-32.0907405866289	-28.7644113162487	1.11564044310899	1.93264357377589	0.197430650109659	0.780257279557921	0.877551035047722	1.16322167681508	2.74661419974608
RP11-867G23.13	NonCoding	0.130827743580606	399	0.0624902114330462	-26.9135617593478	-24.0259142427365	1.12018887137601	12.3170631672433	0.137871554278181	8.20402030887374	9.26004044535417	10.5685737694517	97.8845982222101
RP11-507K2.3	NonCoding	1.11710821926181e-07	135	0.150501672240803	-87.7609565275426	-79.0349270626345	1.1104072565031	1.18044628	0.0910346655739192	0.98908303108803	1.11809540894221	1.38936067637783	5.04069309186809
RP11-203M5.7	NonCoding	5.44233898747137e-06	195	0.317589576547231	-59.1412816324161	-52.9168800478754	1.11762601232177	0.547916260319898	0.058773896214485	0.591851165818686	0.647583652285157	0.817139650729141	1.56795067190559
RP11-553L6.5	NonCoding	1.98540520079948e-06	162	0.0964860035735557	-73.1718426198221	-65.6225310572545	1.11504145666038	2.47513789933977	0.0963387071124264	1.39524812468557	1.59841678296091	1.86722845382064	6.73849203071076
RP11-5C23.1	NonCoding	9.99999999473644e-08	114	0.118380062305296	-105.29067049608	-94.9701756148123	1.10867090446506	0.762198970000004	0.0521454203125577	0.747797226298902	0.854882694637228	1.00965720778388	5.51635799057333
RP11-650L12.2	NonCoding	0.000125714357178897	195	0.0905292479108635	-59.1516280028248	-53.0710652872577	1.1145739713845	2.03316213252599	0.0622496015237458	1.87489816869639	2.10901659105111	2.39388129755244	5.40892821227833
RP1-102E24.8	NonCoding	0.00686585848996679	252	0.216309012875536	-44.8166327807617	-40.1941616923657	1.11500354513611	1.40580232413129	0.0835491883367441	1.3391532973916	1.43774335057197	1.68301366283865	4.11942197728976
RP5-1112D6.8	NonCoding	0.0828504457853073	450	0.104287369640788	-23.4652197891669	-20.7129161968245	1.13287861381704	3.25623517218686	0.0504485995214184	4.17444194148284	4.72213284396213	5.60149037234531	16.8593737660955
CTD-2210P24.1	NonCoding	0.0704282806219199	402	0.186802973977695	-26.8696424093009	-23.8787749754156	1.12525213026902	2.1389647820356	0.0673894341452683	2.20038338587643	2.44951365340653	2.84837959029201	19.4453424571611
RP13-941N14.1	NonCoding	0.139104368562235	564	0.0443640368127114	-18.2514771682992	-16.0268091086906	1.13880916934377	5.93799239860702	0.0317915029618198	13.5215360766133	15.6851912158084	18.522682467727	71.3656106151729
AC011513.4	Coding	0.865067615465282	405	0.0139674437853497	-26.5013904751746	-23.3434230385884	1.13528296305841	24.7332018164545	0.058169005036076	31.129357065687	35.0343801041771	40.8011942989446	335.754899557633
RP11-437F6.1	NonCoding	9.99999999473644e-08	75	0.145631067961165	-164.971758326504	-148.817082620725	1.10855390672421	0.39424037469483	0.0523116235823295	0.506282568072672	0.62044151700546	0.707597756878844	1.17182370898588
RP11-218E20.5	NonCoding	9.99999999473644e-08	93	0.0820829655781112	-130.734763329441	-117.646624076712	1.11124959475415	1.69789734803385	0.103342395307185	1.30781405263798	1.48726089400391	1.64945485820567	4.3738270695362
RP11-256I23.1	NonCoding	9.99999999473644e-08	132	0.294642857142857	-89.7618162768332	-80.8286961615163	1.11051916633007	0.887107511458581	0.147203092893918	0.573633490587859	0.657265038689263	0.829010249999998	1.40600112605174
RP11-749H20.1	Coding	0.864603625964082	369	0.0133420110641067	-29.5381406843292	-26.281451015834	1.12391590047799	19.2255828163596	0.0464092875863917	26.6422169067591	30.3273316585159	35.133487165828	234.89100383534
RP11-153K16.2	Coding	0.865067681329696	384	0.00547273608300316	-28.132910762349	-24.9214588189732	1.12886291957078	32.7706848986513	0.0309611326217197	64.1884434210997	72.4710059557795	84.1335971250897	647.979798104772
RP5-940J5.3	NonCoding	9.99999999473644e-08	135	0.11166253101737	-87.8920987669593	-78.9459156552206	1.11332040470351	1.50274149084101	0.0896579567106064	1.55979386631298	1.8484748261929	2.01109024998117	8.24720496230515
RP11-973H7.3	NonCoding	9.99999999473644e-08	108	0.15	-111.795379573013	-100.517951875405	1.1121931703462	0.732606709345606	0.0672914350689493	0.625233440428348	0.732606709345605	0.848857985478187	1.92718911075799
RP11-90D4.3	NonCoding	0.028955114624817	279	0.0364134690681284	-40.0854995127292	-35.7458438739139	1.12140308266669	6.44109726651515	0.057008999668071	8.15794565814969	9.10191574473633	10.4735988728954	37.0996827051128
RP3-402G11.28	Coding	0.941725455545607	726	0.67097966728281	-13.6509951290206	-12.1241424960447	1.12593489671323	1.67673988769382	0.110709150118197	1.46802610647466	1.60926388272277	1.7584384233822	4.78602042224989
RP11-762H8.1	NonCoding	0.000726573105736206	255	0.0922575976845152	-44.2729102976341	-39.4796146696413	1.12141191518971	1.7644130527921	0.04169621062518	2.45497650863532	2.70228156374983	3.09605888794652	7.28022011593458
RP11-867G23.1	NonCoding	0.00238467489774064	255	0.286516853932584	-44.5832826005306	-39.9409865664357	1.11622887748086	0.756550353375832	0.0602894959091042	1.06904934042773	1.1618477545582	1.37070302030221	4.62429235887267
RP11-685M7.5	NonCoding	0.460118717934591	411	0.0224430732266696	-25.9352011141083	-22.9550036963576	1.12982779080204	23.1154384666565	0.0855026125956646	18.6140278478014	21.3161199895862	24.8568465565038	314.918730504054
AP002954.3	NonCoding	9.99999999473644e-08	108	0.0730717185385656	-111.464640276657	-100.671964367421	1.10720637048311	2.46787327859663	0.112695432023273	1.61045269190317	1.83381675860107	2.2133740638447	4.99785823530432
RP11-755F10.3	NonCoding	0.000276860307434901	207	0.0912698412698413	-55.6366715436652	-49.9953613176081	1.11283667279089	3.25987137910357	0.09642863769302	2.53872702707496	2.95232448638954	3.35021887364637	8.05937576770003
RP11-655M14.13	NonCoding	0.136645382711127	285	0.0315754487037447	-38.9815293013854	-34.8182614004006	1.11957138965408	6.57696135397326	0.0506254234828527	10.7034026013907	12.0798933734779	14.0224622585613	56.0520764811792
RP11-585P4.5	NonCoding	0.0087682101085983	267	0.0468667719852554	-42.0954089040292	-37.612549295364	1.11918521059188	2.19430276000025	0.0259215390117333	5.79453499590645	6.52904626906873	7.55123915718816	49.5715284942781
Pnpla1os	NonCoding	0.450622725284389	699	0.160027472527473	-14.0983242542431	-12.3710455675792	1.13962269213449	2.96455813	0.0467530850767846	5.04761798557727	5.74596718665287	6.70741153735075	59.2826464253125
A330044P14Rik	NonCoding	0.0859535936823038	546	0.0266823046474124	-18.8955309561132	-16.6775250596887	1.13299370790848	19.4390179183634	0.0619327470508635	17.4536986586724	19.9481709876253	22.9169004247644	102.651457450661
